no_mec,month,flag_overdue,IDCARD,fpd
10020962372,2018-07,120,236,0.5084745762711864
10020962372,2018-08,11,18,0.6111111111111112
10020962372,2018-09,250,405,0.6172839506172839
10020981510,2018-04,1,4,0.25
10020981510,2018-05,41408,44232,0.9361548200397902
10020981510,2018-06,25555,27786,0.9197077665011156
10020981510,2018-08,29,37,0.7837837837837838
10020981510,2018-09,5,5,1.0
10021019596,2018-05,5645,16778,0.3364524973179163
10021019596,2018-06,569,1299,0.4380292532717475
10021019596,2018-07,964,1968,0.4898373983739837
10021019596,2018-08,594,1684,0.3527315914489311
10021019596,2018-09,767,2360,0.325
10021040829,2018-04,1,1,1.0
10021041115,2018-04,1268,2645,0.4793950850661626
10021041115,2018-05,36415,37470,0.9718441419802508
10021076064,2018-06,1,1,1.0
10021097142,2018-07,12,18,0.6666666666666666
10021097142,2018-08,0,2,0.0
10021097142,2018-09,0,1,0.0
10021193034,2018-05,0,1,0.0
10021193034,2018-07,10,10,1.0
10021193034,2018-08,12,15,0.8
10021195543,2018-06,23,50,0.46
10021195543,2018-07,394,2272,0.17341549295774647
10021195543,2018-08,511,850,0.6011764705882353
10021195543,2018-09,320,570,0.5614035087719298
10021257746,2018-04,10,54,0.18518518518518517
10021257746,2018-05,25,47,0.5319148936170213
10021257746,2018-07,113,206,0.5485436893203883
10021257746,2018-08,42,134,0.31343283582089554
10021266842,2018-05,1,1,1.0
10021266842,2018-07,1,2,0.5
10021266842,2018-08,2,3,0.6666666666666666
10021266842,2018-09,7,15,0.4666666666666667
10021268604,2018-04,3,4,0.75
10021268604,2018-05,1,1,1.0
10021270893,2018-05,1,1,1.0
10021285073,2018-07,1,1,1.0
10021285073,2018-08,0,1,0.0
10021297703,2018-07,1,1,1.0
10021297703,2018-08,2,2,1.0
10021297721,2018-05,1,1,1.0
10021297721,2018-06,112,119,0.9411764705882353
10021297721,2018-07,568,577,0.9844020797227037
10021297721,2018-08,72,77,0.935064935064935
10021309885,2018-07,27,40,0.675
10021309885,2018-08,151,190,0.7947368421052632
10021309885,2018-09,306,400,0.765
10021312187,2018-05,3,5,0.6
10021312187,2018-06,6,6,1.0
10021312187,2018-07,0,1,0.0
10021312187,2018-08,48595,50763,0.9572917282272522
10021312187,2018-09,29771,30870,0.9643990929705215
10021334284,2018-04,1,2,0.5
10021334284,2018-05,1,1,1.0
10021334284,2018-06,4,4,1.0
10021334284,2018-07,10,14,0.7142857142857143
10021334284,2018-08,7,8,0.875
10021334284,2018-09,6,8,0.75
10021340126,2018-04,4,6,0.6666666666666666
10021340126,2018-05,1330,1798,0.7397107897664071
10021340126,2018-06,3499,4595,0.7614798694232862
10021340126,2018-07,2293,4036,0.5681367690782954
10021340126,2018-08,6809,10093,0.6746259784008719
10021340126,2018-09,5074,8473,0.5988433848695858
10021342520,2018-05,398,3835,0.10378096479791395
10021342520,2018-06,1148,2129,0.5392202912165336
10021342520,2018-07,6635,11449,0.5795265962092759
10021342520,2018-08,8946,15905,0.5624646337629676
10021342520,2018-09,8586,13027,0.6590926537191986
10021343125,2018-05,1,2,0.5
10021343125,2018-07,9,467,0.019271948608137045
10021343125,2018-08,31,462,0.0670995670995671
10021343125,2018-09,23,423,0.054373522458628844
10021409544,2018-08,0,5,0.0
10021409544,2018-09,1,2,0.5
10021419796,2018-05,6,6,1.0
10021419796,2018-06,1,2,0.5
10021419796,2018-07,1,1,1.0
10021428852,2018-05,2,6,0.3333333333333333
10021428852,2018-07,1,2,0.5
10021428852,2018-08,3,3,1.0
10021428852,2018-09,1,1,1.0
10021437873,2018-04,1,1,1.0
10021437873,2018-05,146,261,0.5593869731800766
10021437873,2018-06,192,353,0.5439093484419264
10021437873,2018-07,615,1268,0.48501577287066244
10021437873,2018-08,115,191,0.6020942408376964
10021437873,2018-09,224,388,0.5773195876288659
10021466655,2018-06,66,91,0.7252747252747253
10021466655,2018-07,9106,9895,0.9202627589691763
10021466655,2018-08,1813,1845,0.9826558265582656
10021466655,2018-09,765,776,0.9858247422680413
10021511168,2018-04,0,1,0.0
10021601385,2018-05,4,7,0.5714285714285714
10021601385,2018-06,4,16,0.25
10021601385,2018-07,60,68,0.8823529411764706
10021601385,2018-08,2,2,1.0
10021601385,2018-09,2,3,0.6666666666666666
10021603759,2018-06,6,8,0.75
10021603759,2018-07,1245,1287,0.9673659673659674
10021603759,2018-08,380,394,0.9644670050761421
10021603759,2018-09,178,187,0.9518716577540107
10021604488,2018-06,4,4,1.0
10021604488,2018-07,22,156,0.14102564102564102
10021604488,2018-08,1535,4283,0.35839364931123047
10021604488,2018-09,9095,12683,0.7171016321059687
10021639364,2018-06,815,997,0.8174523570712137
10021639364,2018-07,17681,18180,0.9725522552255226
10021639364,2018-08,15201,15568,0.9764260020554985
10021639364,2018-09,7603,7819,0.9723749840133009
10021644500,2018-06,930,2266,0.41041482789055606
10021644500,2018-07,1258,2117,0.5942371280113368
10021644500,2018-08,412,960,0.42916666666666664
10021644500,2018-09,676,1319,0.5125094768764216
10021646243,2018-05,1,1,1.0
10021646243,2018-07,0,1,0.0
10021646243,2018-08,16,21,0.7619047619047619
10021646243,2018-09,152,194,0.7835051546391752
10021649534,2018-07,1,1,1.0
10021649534,2018-09,1,1,1.0
10021650463,2018-05,1,5,0.2
10021650463,2018-07,1,1,1.0
10021650463,2018-08,817,860,0.95
10021650463,2018-09,6496,7977,0.8143412310392378
10021673823,2018-08,3285,9517,0.3451717978354523
10021673823,2018-09,26210,36683,0.7144999045879563
10021675048,2018-08,936,1820,0.5142857142857142
10021675048,2018-09,201,301,0.6677740863787376
10021685844,2018-06,1,1,1.0
10021685844,2018-08,1,1,1.0
10021685844,2018-09,3,4,0.75
10021686969,2018-07,19858,22700,0.8748017621145374
10021686969,2018-08,13020,14841,0.8772993733575905
10021686969,2018-09,5793,6211,0.9327000483014007
10021705512,2018-05,12679,14412,0.8797529836247572
10021705991,2018-05,1,9,0.1111111111111111
10021705991,2018-06,1,1,1.0
10021749501,2018-05,5540,10098,0.5486234897999603
10021749501,2018-06,1810,3182,0.5688246385920804
10021749501,2018-07,1005,1728,0.5815972222222222
10021749501,2018-08,0,7,0.0
10021749501,2018-09,183,279,0.6559139784946236
10021751641,2018-07,2,3,0.6666666666666666
10021751641,2018-09,159,227,0.7004405286343612
10021853883,2018-05,1,1,1.0
10021853883,2018-06,3,3,1.0
10021868071,2018-05,3,4,0.75
10021868071,2018-06,3140,3404,0.9224441833137486
10021868071,2018-07,22196,22871,0.9704866424730008
10021868071,2018-08,3992,4097,0.9743714913351232
10021868071,2018-09,1180,1211,0.9744013212221305
10021887742,2018-05,1,1,1.0
10021887742,2018-06,45,71,0.6338028169014085
10021887742,2018-07,581,869,0.6685845799769851
10021887742,2018-08,223,414,0.538647342995169
10021887742,2018-09,204,324,0.6296296296296297
10021902553,2018-05,46595,56678,0.8221002858251879
10021902553,2018-06,83832,91557,0.9156263311379796
10021902553,2018-07,32929,36810,0.8945666938331975
10021902553,2018-08,15433,18351,0.8409895918478557
10021902553,2018-09,5873,7228,0.8125345877144439
10021981163,2018-07,16,21,0.7619047619047619
10021981163,2018-08,229,253,0.9051383399209486
10021981163,2018-09,995,1073,0.9273066169617894
10021984776,2018-06,0,1,0.0
10022009428,2018-05,48,54,0.8888888888888888
10022009428,2018-06,50637,68440,0.739874342489772
10022009428,2018-07,28468,48064,0.5922936085219707
10022009428,2018-08,35501,44452,0.7986367317556016
10022009428,2018-09,12205,16701,0.7307945631998084
10022031282,2018-06,3713,4107,0.9040662283905527
10022031282,2018-07,11518,12001,0.9597533538871761
10022031282,2018-08,9411,9789,0.9613852283174993
10022031282,2018-09,6553,6886,0.951641010746442
10022031556,2018-07,7199,7709,0.9338435594759372
10022031556,2018-08,3082,3417,0.9019607843137255
10022031556,2018-09,1842,1952,0.9436475409836066
10022075025,2018-05,3,3,1.0
10022075025,2018-06,2889,3329,0.8678281766296185
10022075025,2018-07,6989,7407,0.9435668961792899
10022075025,2018-08,5690,6006,0.9473859473859474
10022075025,2018-09,3372,3542,0.9520045172219085
10022084157,2018-06,2,3,0.6666666666666666
10022084157,2018-07,3,3,1.0
10022084157,2018-08,41,42,0.9761904761904762
10022084157,2018-09,1,1,1.0
10022090962,2018-07,0,1,0.0
10022099694,2018-06,3,5,0.6
10022099694,2018-07,23,50,0.46
10022099694,2018-08,26,83,0.3132530120481928
10022099694,2018-09,15,67,0.22388059701492538
10022103258,2018-05,2567,2849,0.901017901017901
10022103258,2018-06,16005,18234,0.8777558407370846
10022103258,2018-07,239,264,0.9053030303030303
10022103258,2018-09,658,780,0.8435897435897436
10022144438,2018-08,129,130,0.9923076923076923
10022144438,2018-09,175,180,0.9722222222222222
10022145941,2018-05,2,2,1.0
10022145941,2018-06,0,1,0.0
10022146758,2018-05,0,1,0.0
10022146758,2018-06,0,1,0.0
10022162198,2018-06,793,918,0.8638344226579521
10022162198,2018-07,1393,1503,0.9268130405854956
10022162198,2018-08,588,645,0.9116279069767442
10022162198,2018-09,772,850,0.908235294117647
10022164301,2018-05,1,1,1.0
10022166401,2018-08,0,1,0.0
10022166401,2018-09,24,35,0.6857142857142857
10022168653,2018-06,38,48,0.7916666666666666
10022168653,2018-07,424,491,0.8635437881873728
10022168653,2018-08,750,849,0.8833922261484098
10022168653,2018-09,22,23,0.9565217391304348
10022183090,2018-05,1,1,1.0
10022183090,2018-06,22,91,0.24175824175824176
10022183090,2018-07,1019,1274,0.7998430141287284
10022183090,2018-08,56,73,0.7671232876712328
10022190876,2018-06,1,1,1.0
10022190876,2018-07,122,473,0.25792811839323465
10022190876,2018-08,249,920,0.27065217391304347
10022190876,2018-09,214,639,0.3348982785602504
10022203189,2018-05,4,4,1.0
10022203189,2018-06,33,44,0.75
10022203189,2018-07,604,678,0.8908554572271387
10022203189,2018-08,368,406,0.9064039408866995
10022203189,2018-09,4,4,1.0
10022206073,2018-06,1,2,0.5
10022206073,2018-07,878,1493,0.5880776959142666
10022206073,2018-08,1264,1955,0.6465473145780051
10022206073,2018-09,404,611,0.6612111292962357
10022219352,2018-06,2,2,1.0
10022219352,2018-07,2,6,0.3333333333333333
10022219352,2018-08,1,3,0.3333333333333333
10022219352,2018-09,99,136,0.7279411764705882
10022283071,2018-06,10,14,0.7142857142857143
10022283071,2018-07,108,149,0.7248322147651006
10022283071,2018-08,191,256,0.74609375
10022283071,2018-09,207,323,0.6408668730650154
10022294297,2018-06,62,219,0.2831050228310502
10022294297,2018-07,340,787,0.4320203303684879
10022294297,2018-08,62,129,0.4806201550387597
10022296857,2018-05,2,3,0.6666666666666666
10022296857,2018-06,44,71,0.6197183098591549
10022296857,2018-07,140,194,0.7216494845360825
10022296857,2018-08,65,87,0.7471264367816092
10022296857,2018-09,39,59,0.6610169491525424
10022303377,2018-07,0,1,0.0
10022318976,2018-08,66,73,0.9041095890410958
10022318976,2018-09,230,249,0.9236947791164659
10022339124,2018-06,1,2,0.5
10022339124,2018-08,72,132,0.5454545454545454
10022339124,2018-09,1600,2633,0.6076718571971136
10022366826,2018-06,2,3,0.6666666666666666
10022366826,2018-07,37,40,0.925
10022368048,2018-06,544,591,0.9204737732656514
10022368048,2018-07,2069,2148,0.9632216014897579
10022368048,2018-08,942,960,0.98125
10022368048,2018-09,2,2,1.0
10022368654,2018-06,0,1,0.0
10022371026,2018-07,251,261,0.9616858237547893
10022381049,2018-06,593,681,0.8707782672540382
10022381049,2018-07,844,932,0.9055793991416309
10022381049,2018-08,1082,1198,0.9031719532554258
10022381049,2018-09,219,243,0.9012345679012346
10022383543,2018-06,4,4,1.0
10022383543,2018-09,24,30,0.8
10022383972,2018-06,3,4,0.75
10022383972,2018-08,92,149,0.6174496644295302
10022383972,2018-09,1024,1713,0.5977816695855225
10022385358,2018-07,2,2,1.0
10022385358,2018-09,3,3,1.0
10022387537,2018-09,1,1,1.0
10022387580,2018-06,175923,214908,0.8185967949075884
10022387580,2018-07,211873,229710,0.9223499194636716
10022387580,2018-08,47141,52316,0.9010818869944185
10022387580,2018-09,31102,36936,0.8420511154429283
10022387696,2018-06,0,1,0.0
10022387696,2018-07,920,1117,0.8236347358997315
10022387696,2018-08,225,301,0.7475083056478405
10022387696,2018-09,218,248,0.8790322580645161
10022387789,2018-06,820,1742,0.4707233065442021
10022387789,2018-07,823,1759,0.46787947697555426
10022387789,2018-08,77,97,0.7938144329896907
10022387789,2018-09,21,110,0.19090909090909092
10022395363,2018-06,2024,2381,0.8500629987400252
10022395363,2018-07,9,10,0.9
10022395363,2018-08,0,1,0.0
10022395363,2018-09,18,25,0.72
10022401667,2018-06,1,1,1.0
10022401667,2018-07,0,1,0.0
10022401667,2018-08,5,5,1.0
10022401667,2018-09,61,103,0.5922330097087378
10022444505,2018-06,3,4,0.75
10022444505,2018-07,135,168,0.8035714285714286
10022444505,2018-08,918,1539,0.5964912280701754
10022444505,2018-09,3380,3945,0.8567807351077313
10022445464,2018-06,171,193,0.8860103626943006
10022445464,2018-07,630,645,0.9767441860465116
10022445464,2018-08,377,387,0.9741602067183462
10022445464,2018-09,422,430,0.9813953488372092
10022451722,2018-08,1294,1440,0.8986111111111111
10022451722,2018-09,66467,69279,0.9594104995741856
10022459736,2018-06,1,5,0.2
10022459736,2018-07,627,853,0.735052754982415
10022459736,2018-08,1199,2719,0.44097094520044133
10022459736,2018-09,7442,11627,0.6400619248301368
10022463864,2018-08,7,8,0.875
10022463864,2018-09,412,437,0.9427917620137299
10022464695,2018-06,200,252,0.7936507936507936
10022464695,2018-07,1758,1973,0.8910288900152052
10022464695,2018-08,2433,2718,0.8951434878587197
10022464695,2018-09,147,168,0.875
10022467945,2018-06,50,53,0.9433962264150944
10022467945,2018-07,55,57,0.9649122807017544
10022467945,2018-08,44,44,1.0
10022467945,2018-09,12,14,0.8571428571428571
10022468250,2018-07,7,12,0.5833333333333334
10022468250,2018-08,392,441,0.8888888888888888
10022468250,2018-09,750,814,0.9213759213759214
10022468641,2018-06,17759,23004,0.7719961745783342
10022468641,2018-07,33250,38163,0.871262741398737
10022468641,2018-08,9684,11477,0.8437745055328048
10022468641,2018-09,4962,6202,0.800064495324089
10022473277,2018-06,201,238,0.8445378151260504
10022473277,2018-07,1021,1282,0.7964118564742589
10022473277,2018-08,1386,1648,0.8410194174757282
10022473277,2018-09,383,448,0.8549107142857143
10022473621,2018-06,1,3,0.3333333333333333
10022473621,2018-07,68,101,0.6732673267326733
10022473621,2018-08,127,160,0.79375
10022473621,2018-09,2,4,0.5
10022476574,2018-06,159,198,0.803030303030303
10022476574,2018-07,1072,1264,0.8481012658227848
10022476574,2018-08,610,680,0.8970588235294118
10022476574,2018-09,5,10,0.5
10022480263,2018-07,250,287,0.8710801393728222
10022480263,2018-08,625,740,0.8445945945945946
10022480263,2018-09,2817,3797,0.7419015011851462
10022486663,2018-06,256,427,0.5995316159250585
10022486663,2018-07,469,727,0.6451169188445667
10022486663,2018-08,8,10,0.8
10022486663,2018-09,40,42,0.9523809523809523
10022493649,2018-06,102,119,0.8571428571428571
10022493649,2018-07,257,291,0.8831615120274914
10022500212,2018-06,13660,17075,0.8
10022500212,2018-07,10689,14637,0.7302725968436155
10022500212,2018-08,957,4057,0.23588858762632486
10022500212,2018-09,687,1392,0.49353448275862066
10022501135,2018-06,17014,20325,0.8370971709717098
10022501135,2018-07,24983,26129,0.9561406865934402
10022501135,2018-08,6068,6530,0.9292496171516079
10022501135,2018-09,1650,1740,0.9482758620689655
10022502308,2018-06,5309,6912,0.7680844907407407
10022502308,2018-07,184,197,0.934010152284264
10022502308,2018-08,108,115,0.9391304347826087
10022502308,2018-09,176,183,0.9617486338797814
10022502363,2018-06,1262,1283,0.9836321122369447
10022502363,2018-07,1072,1087,0.9862005519779209
10022502363,2018-08,1292,1304,0.99079754601227
10022502363,2018-09,1096,1104,0.9927536231884058
10022502408,2018-06,0,1,0.0
10022502441,2018-06,9599,12223,0.7853227521884971
10022502441,2018-07,9512,10245,0.9284529038555392
10022502441,2018-08,2693,3115,0.8645264847512039
10022502441,2018-09,1484,1963,0.7559857361181864
10022502504,2018-06,30244,36691,0.8242893352593279
10022502504,2018-07,39960,44124,0.9056295893391352
10022502504,2018-08,19520,22166,0.8806279888116936
10022502504,2018-09,14182,15732,0.9014747012458683
10022502534,2018-06,5284,6295,0.8393963463065925
10022502534,2018-07,8809,9189,0.9586462074219175
10022502534,2018-08,1508,1595,0.9454545454545454
10022502534,2018-09,231,246,0.9390243902439024
10022502567,2018-06,3142,4116,0.7633624878522838
10022502567,2018-07,3794,4033,0.9407389040416564
10022502567,2018-08,1461,1668,0.8758992805755396
10022502567,2018-09,1018,1148,0.8867595818815331
10022502617,2018-06,4976,5875,0.8469787234042553
10022502617,2018-07,2916,3505,0.8319543509272468
10022502617,2018-08,1244,1593,0.7809165097300691
10022502617,2018-09,384,419,0.9164677804295943
10022502665,2018-06,1836,1974,0.9300911854103343
10022502665,2018-07,2632,2742,0.9598832968636032
10022502665,2018-08,348,375,0.928
10022502665,2018-09,420,461,0.911062906724512
10022502710,2018-06,0,1,0.0
10022502710,2018-08,0,1,0.0
10022503989,2018-06,23050,28828,0.7995698626335507
10022503989,2018-07,19178,20572,0.9322379933890725
10022503989,2018-08,3654,3995,0.9146433041301627
10022503989,2018-09,606,655,0.9251908396946565
10022504516,2018-07,160,167,0.9580838323353293
10022504516,2018-09,514,524,0.9809160305343512
10022540442,2018-06,4,4,1.0
10022542537,2018-06,6,7,0.8571428571428571
10022542537,2018-07,324,351,0.9230769230769231
10022542537,2018-08,796,829,0.9601930036188179
10022542537,2018-09,1336,1383,0.9660159074475777
10022548147,2018-06,2,4,0.5
10022548147,2018-07,2,2,1.0
10022548147,2018-08,2,3,0.6666666666666666
10022548147,2018-09,24,26,0.9230769230769231
10022557260,2018-07,1341,1365,0.9824175824175824
10022557260,2018-08,710,723,0.9820193637621023
10022557260,2018-09,362,370,0.9783783783783784
10022564340,2018-06,292,303,0.9636963696369637
10022564340,2018-07,1395,1435,0.9721254355400697
10022564340,2018-08,564,574,0.9825783972125436
10022564340,2018-09,1,1,1.0
10022575636,2018-06,3,3,1.0
10022575636,2018-07,1494,1511,0.9887491727332892
10022575636,2018-08,1296,1334,0.9715142428785607
10022575636,2018-09,890,917,0.9705561613958561
10022578901,2018-06,322,376,0.8563829787234043
10022578901,2018-07,1339,1465,0.9139931740614334
10022578901,2018-08,1007,1139,0.884108867427568
10022578901,2018-09,457,505,0.904950495049505
10022581092,2018-09,833,1318,0.6320182094081942
10022581269,2018-06,1,1,1.0
10022581269,2018-07,138,156,0.8846153846153846
10022581269,2018-08,853,1020,0.8362745098039216
10022581269,2018-09,3942,4716,0.8358778625954199
10022581883,2018-07,7,10,0.7
10022581883,2018-08,60,103,0.5825242718446602
10022581883,2018-09,72,122,0.5901639344262295
10022590579,2018-06,2,2,1.0
10022590579,2018-07,152,167,0.9101796407185628
10022590579,2018-08,517,563,0.9182948490230906
10022590579,2018-09,391,417,0.9376498800959233
10022593987,2018-06,5,5,1.0
10022593987,2018-07,259,263,0.9847908745247148
10022593987,2018-08,340,349,0.9742120343839542
10022593987,2018-09,163,166,0.9819277108433735
10022594274,2018-07,1,1,1.0
10022594529,2018-06,1,4,0.25
10022594529,2018-08,1,4,0.25
10022594529,2018-09,24,69,0.34782608695652173
10022595312,2018-07,21,26,0.8076923076923077
10022595312,2018-08,3,3,1.0
10022595312,2018-09,7,9,0.7777777777777778
10022621762,2018-07,2,10,0.2
10022621762,2018-08,13,23,0.5652173913043478
10022621762,2018-09,9,15,0.6
10022646308,2018-07,588,601,0.978369384359401
10022646308,2018-08,1054,1078,0.9777365491651205
10022646308,2018-09,964,981,0.9826707441386341
10022682413,2018-07,2,3,0.6666666666666666
10022682413,2018-08,4,5,0.8
10022682413,2018-09,80,82,0.975609756097561
10022717572,2018-08,56,56,1.0
10022717572,2018-09,168,172,0.9767441860465116
10022837389,2018-06,2,3,0.6666666666666666
10022837389,2018-07,4033,5483,0.7355462338136057
10022837389,2018-08,2013,2304,0.8736979166666666
10022837389,2018-09,2728,3417,0.7983611354989757
10022837447,2018-06,0,1,0.0
10022837447,2018-07,5,8,0.625
10022840301,2018-06,0,1,0.0
10022840301,2018-07,0,1,0.0
10022847298,2018-07,2,7,0.2857142857142857
10022847298,2018-08,116,140,0.8285714285714286
10022847298,2018-09,101,121,0.8347107438016529
10022849218,2018-07,30,36,0.8333333333333334
10022849218,2018-08,21,23,0.9130434782608695
10022849218,2018-09,75,81,0.9259259259259259
10022849248,2018-06,8,10,0.8
10022849248,2018-07,1082,1129,0.95837023914969
10022849248,2018-08,767,810,0.9469135802469136
10022849248,2018-09,1314,1353,0.9711751662971175
10022868763,2018-06,1,1,1.0
10022868763,2018-07,1,2,0.5
10022869008,2018-08,2,3,0.6666666666666666
10022869008,2018-09,6,6,1.0
10022869094,2018-06,37,55,0.6727272727272727
10022869094,2018-07,26517,27571,0.9617714264988575
10022869094,2018-08,10951,11215,0.9764600980829247
10022869094,2018-09,9520,9736,0.9778142974527527
10022869339,2018-07,4109,4185,0.9818399044205496
10022869339,2018-08,223,233,0.9570815450643777
10022869339,2018-09,123,125,0.984
10022869645,2018-07,87,95,0.9157894736842105
10022869645,2018-08,53,56,0.9464285714285714
10022869645,2018-09,18,20,0.9
10022873761,2018-08,2,2,1.0
10022873761,2018-09,3,3,1.0
10022875564,2018-07,2,2,1.0
10022875564,2018-08,1,2,0.5
10022875564,2018-09,72,126,0.5714285714285714
10022876477,2018-06,2521,2952,0.8539972899728997
10022876477,2018-07,2960,3045,0.9720853858784894
10022876477,2018-08,2963,3044,0.9733902759526938
10022876477,2018-09,1079,1111,0.9711971197119712
10022877780,2018-06,1,1,1.0
10022877780,2018-07,1721,10929,0.15747094885167903
10022877780,2018-08,1572,28062,0.05601881548000855
10022877780,2018-09,3646,26582,0.13716048453840946
10022885424,2018-06,26,43,0.6046511627906976
10022885424,2018-07,6874,7209,0.9535303093355528
10022885424,2018-08,2434,2565,0.9489278752436647
10022885424,2018-09,0,1,0.0
10022885866,2018-06,31,91,0.34065934065934067
10022885866,2018-07,5513,5719,0.9639797167336946
10022885866,2018-08,4810,5007,0.9606550828839625
10022885866,2018-09,4247,4433,0.958041958041958
10022888042,2018-06,3,5,0.6
10022888042,2018-07,47,64,0.734375
10022888042,2018-08,102,129,0.7906976744186046
10022888042,2018-09,4,7,0.5714285714285714
10022888571,2018-06,0,1,0.0
10022888571,2018-08,1,1,1.0
10022888571,2018-09,35,50,0.7
10022894703,2018-07,3,6,0.5
10022894703,2018-08,36,74,0.4864864864864865
10022894703,2018-09,35,58,0.603448275862069
10022907653,2018-07,987,1086,0.9088397790055248
10022907653,2018-08,3221,3477,0.9263733103249928
10022907653,2018-09,762,833,0.9147659063625451
10022934754,2018-07,1850,1933,0.9570615623383342
10022934754,2018-08,973,1057,0.9205298013245033
10022934754,2018-09,748,810,0.9234567901234568
10022935369,2018-07,55,64,0.859375
10022935369,2018-08,101,104,0.9711538461538461
10022935369,2018-09,42,46,0.9130434782608695
10022937074,2018-07,23,30,0.7666666666666667
10022937074,2018-08,6,6,1.0
10022941802,2018-06,173,241,0.7178423236514523
10022941802,2018-07,817,849,0.9623085983510011
10022941802,2018-08,1102,1150,0.9582608695652174
10022941802,2018-09,1026,1062,0.9661016949152542
10022942574,2018-07,1,2,0.5
10022942574,2018-08,269,321,0.838006230529595
10022942574,2018-09,1158,1329,0.871331828442438
10022946518,2018-07,1860,1939,0.9592573491490459
10022946518,2018-08,362,395,0.9164556962025316
10022946518,2018-09,214,235,0.9106382978723404
10022962401,2018-07,1,1,1.0
10022962401,2018-08,127,191,0.6649214659685864
10022962401,2018-09,298,464,0.6422413793103449
10022962812,2018-07,146,168,0.8690476190476191
10022962812,2018-08,453,508,0.8917322834645669
10022962812,2018-09,17,22,0.7727272727272727
10022962907,2018-07,0,5,0.0
10022990154,2018-07,1,3,0.3333333333333333
10022990154,2018-08,7,7,1.0
10022990154,2018-09,178,194,0.9175257731958762
10022992771,2018-07,127,153,0.8300653594771242
10022992771,2018-08,1905,2295,0.8300653594771242
10022992771,2018-09,312,367,0.8501362397820164
10022993421,2018-07,24,91,0.26373626373626374
10022993421,2018-08,16,41,0.3902439024390244
10022993421,2018-09,13,23,0.5652173913043478
10022995273,2018-07,88,94,0.9361702127659575
10022995273,2018-08,0,1,0.0
10023025569,2018-09,2582,2667,0.9681289838770154
10023025608,2018-06,1,1,1.0
10023025608,2018-07,1,1,1.0
10023025608,2018-09,231,239,0.9665271966527197
10023025664,2018-06,1,1,1.0
10023025664,2018-07,16888,19013,0.8882343659601325
10023025664,2018-08,6107,6772,0.901801535735381
10023025664,2018-09,6244,6619,0.9433449161504759
10023046296,2018-06,1126,1557,0.7231856133590238
10023046296,2018-07,14840,15903,0.9331572659246683
10023046296,2018-08,18330,19369,0.9463575817027209
10023046296,2018-09,23629,24923,0.9480800866669341
10023046767,2018-07,1262,1295,0.9745173745173745
10023046767,2018-08,1339,1372,0.9759475218658892
10023046767,2018-09,867,885,0.9796610169491525
10023047376,2018-07,1,1,1.0
10023047376,2018-08,42,44,0.9545454545454546
10023047437,2018-07,3,3,1.0
10023047437,2018-08,262,283,0.9257950530035336
10023047437,2018-09,393,433,0.9076212471131639
10023048287,2018-07,113,117,0.9658119658119658
10023048287,2018-08,32,33,0.9696969696969697
10023048287,2018-09,14,16,0.875
10023049365,2018-08,2929,2980,0.9828859060402685
10023049365,2018-09,5170,5290,0.9773156899810964
10023050218,2018-06,42,70,0.6
10023050218,2018-07,959,1351,0.7098445595854922
10023050218,2018-08,1293,1586,0.8152585119798235
10023050218,2018-09,39,51,0.7647058823529411
10023052150,2018-07,8,9,0.8888888888888888
10023052150,2018-08,8324,8391,0.9920152544392802
10023052150,2018-09,3764,3816,0.9863731656184487
10023056402,2018-07,33955,49842,0.6812527587175474
10023056402,2018-08,54466,85445,0.6374392884311545
10023056402,2018-09,46476,82248,0.5650714911000876
10023057184,2018-07,39,43,0.9069767441860465
10023057184,2018-08,101,114,0.8859649122807017
10023057184,2018-09,205,234,0.8760683760683761
10023057239,2018-07,2,2,1.0
10023057239,2018-08,47,51,0.9215686274509803
10023057239,2018-09,166,177,0.9378531073446328
10023059012,2018-07,3,3,1.0
10023059012,2018-08,5834,6793,0.8588252612983954
10023059012,2018-09,480,727,0.6602475928473177
10023061119,2018-07,2237,2455,0.9112016293279023
10023061119,2018-08,386,421,0.9168646080760094
10023062093,2018-07,16076,16525,0.9728290468986385
10023062093,2018-08,24456,24993,0.9785139839154964
10023062093,2018-09,10739,10943,0.9813579457187243
10023062296,2018-07,32197,33387,0.9643573846107767
10023062296,2018-08,5453,5601,0.9735761471165864
10023064460,2018-07,10540,11162,0.9442752194947142
10023064460,2018-08,17026,17952,0.9484180035650623
10023064460,2018-09,14198,14853,0.9559011647478624
10023066912,2018-08,2007,2117,0.9480396787907416
10023066912,2018-09,13617,14312,0.9514393515930688
10023067765,2018-07,3,3,1.0
10023067765,2018-08,35,48,0.7291666666666666
10023067765,2018-09,27,43,0.627906976744186
10023068417,2018-07,213,229,0.9301310043668122
10023068417,2018-08,2563,2593,0.9884303895102198
10023068417,2018-09,878,890,0.9865168539325843
10023072942,2018-07,1017,1082,0.9399260628465804
10023072942,2018-08,352,370,0.9513513513513514
10023072942,2018-09,233,244,0.9549180327868853
10023076332,2018-09,430,443,0.9706546275395034
10023080132,2018-07,8,8,1.0
10023080132,2018-08,3,4,0.75
10023080278,2018-07,65,84,0.7738095238095238
10023080278,2018-08,164,199,0.8241206030150754
10023080278,2018-09,85,96,0.8854166666666666
10023081314,2018-07,2,2,1.0
10023081314,2018-08,4,5,0.8
10023081684,2018-07,39,46,0.8478260869565217
10023081684,2018-08,60,85,0.7058823529411765
