no_mec,month,IDCARD,amt_1st
10020826012,2018-09,1,149.69
10020829549,2018-03,1,0.01
10020829549,2018-04,32862,1511.1728386863076
10020829549,2018-06,18460,1559.5337788814506
10020829549,2018-07,7829,1453.7785340981516
10020829549,2018-08,18966,1765.9037870900647
10020829549,2018-09,44078,1776.3676810138952
10020834063,2018-06,1430,930.4860711793457
10020834063,2018-07,2922,717.7356311670623
10020834063,2018-08,1935,1175.313137860082
10020834063,2018-09,5537,1273.750710568817
10020834349,2018-04,1,0.01
10020834349,2018-06,6472,1826.2240780413026
10020834349,2018-07,20339,1232.1718273641106
10020834349,2018-08,66107,2164.480929072031
10020834349,2018-09,10161,7500.78955284948
10020834535,2018-06,124,8436.006239999999
10020834535,2018-07,546,6964.695831809865
10020834535,2018-08,723,2924.26295988935
10020834535,2018-09,1000,3410.646070000003
10020895585,2018-07,1113,149.289982030548
10020895585,2018-08,217,135.82806451612905
10020895585,2018-09,74,117.4391891891892
10020909698,2018-06,1102,1145.0261785714388
10020909698,2018-07,7730,1011.1065833332972
10020909698,2018-08,5823,1206.7382700214218
10020909698,2018-09,204,1715.7069902912622
10020911805,2018-04,13648,333.65212371888725
10020911805,2018-06,3890,367.5407350295554
10020926526,2018-04,2,930.75
10020926526,2018-06,716,861.2419246861934
10020926526,2018-07,970,1067.4034912461623
10020926526,2018-08,1337,1025.23844544098
10020926526,2018-09,2307,967.9843194504233
10020962372,2018-04,2,0.01
10020962372,2018-06,2711,2229.1465363334564
10020962372,2018-07,2006,2483.158769920319
10020962372,2018-08,1754,3176.496438746439
10020962372,2018-09,2112,3187.286257668711
10020981510,2018-04,3,10.5
10020981510,2018-06,56790,1815.0614140229602
10020981510,2018-07,2,3000.0
10020981510,2018-08,61,1774.4
10020981510,2018-09,7,92.875
10021019596,2018-06,3797,2154.813885684321
10021019596,2018-07,4852,1968.8654293912687
10021019596,2018-08,3318,1638.7383613445377
10021019596,2018-09,3588,1641.9274763757642
10021040829,2018-04,1,0.01
10021041115,2018-04,2663,52.359999999999545
10021041115,2018-06,19,66.55600000000001
10021041115,2018-07,5,67.544
10021041115,2018-08,2,67.44
10021076064,2018-06,1,1.14
10021097142,2018-07,18,3246.4455555555555
10021097142,2018-08,2,3592.59
10021097142,2018-09,2,3451.355
10021193034,2018-06,1,0.01
10021193034,2018-07,10,908.382
10021193034,2018-08,25,1030.2136
10021193034,2018-09,23,1139.162608695652
10021195543,2018-06,50,537.3401960784313
10021195543,2018-07,2297,1819.2195413241018
10021195543,2018-08,1031,2146.912810077519
10021195543,2018-09,1035,2201.1065317919074
10021257746,2018-04,51,3077.284259259259
10021257746,2018-07,205,3384.4790821256033
10021257746,2018-08,143,3070.1715972222228
10021266842,2018-07,1,0.01
10021266842,2018-08,3,2500.5533333333333
10021266842,2018-09,18,5011.368888888889
10021268604,2018-04,2,2.5075
10021285073,2018-07,1,800.0
10021285073,2018-08,1,2850.0
10021297703,2018-07,1,0.01
10021297703,2018-08,2,0.1
10021297721,2018-06,118,662.6447107438017
10021297721,2018-07,561,757.2251748251748
10021297721,2018-08,434,838.0168776371308
10021309885,2018-07,37,631.3525
10021309885,2018-08,200,663.1584158415842
10021309885,2018-09,398,249.79802955665025
10021312187,2018-06,9,102.55777777777777
10021312187,2018-07,3,453.09250000000003
10021312187,2018-08,50602,1277.4999495563284
10021312187,2018-09,59461,1245.2759339782922
10021334284,2018-04,1,0.4
10021334284,2018-06,4,4862.0825
10021334284,2018-07,17,4420.764705882354
10021334284,2018-08,18,4090.2400000000002
10021334284,2018-09,26,3900.2930769230775
10021340126,2018-04,6,0.01
10021340126,2018-06,6068,847.4735661646909
10021340126,2018-07,7332,836.1021017457718
10021340126,2018-08,15794,861.8830675778283
10021340126,2018-09,22262,1112.0786088827142
10021342520,2018-06,2563,1209.8266823104625
10021342520,2018-07,12733,1075.2313740113027
10021342520,2018-08,21931,768.6916827745509
10021342520,2018-09,22826,1267.6875037294947
10021343125,2018-07,468,1843.6567307692314
10021343125,2018-08,926,1872.5660475161983
10021343125,2018-09,1323,1880.704981103553
10021409544,2018-08,5,40.402
10021409544,2018-09,4,4491.75
10021419796,2018-06,3,3.0
10021419796,2018-07,2,3.0
10021428852,2018-06,1,0.01
10021428852,2018-07,1,0.015
10021428852,2018-08,3,1012.0075
10021428852,2018-09,4,625.0075
10021437873,2018-04,1,0.01
10021437873,2018-06,533,923.0273831775702
10021437873,2018-07,1749,905.6248141795312
10021437873,2018-08,1137,824.7887181738366
10021437873,2018-09,1243,852.2578926282052
10021466655,2018-06,88,987.1619354838708
10021466655,2018-07,9718,1064.7834899262898
10021466655,2018-08,7444,1088.2568606154641
10021466655,2018-09,5372,1102.6525431965442
10021511168,2018-04,1,0.01
10021601385,2018-06,13,26.874583333333323
10021601385,2018-07,68,2247.559066666666
10021601385,2018-08,6,21878.714285714286
10021601385,2018-09,9,9028.283
10021603759,2018-06,7,5.15625
10021603759,2018-07,1199,151.01980198019803
10021603759,2018-08,902,150.55244071146245
10021603759,2018-09,626,152.1251388888889
10021604488,2018-06,4,1.4275
10021604488,2018-07,157,789.663566878981
10021604488,2018-08,4394,1039.2103140646336
10021604488,2018-09,15067,1185.3497909615767
10021639364,2018-06,970,946.8826626626641
10021639364,2018-07,18614,860.416789900786
10021639364,2018-08,30679,764.8966708486225
10021639364,2018-09,34324,632.611625736037
10021644500,2018-06,2178,902.4058669001752
10021644500,2018-07,3549,914.4953145917001
10021644500,2018-08,2904,889.9284552845528
10021644500,2018-09,3080,916.4305470190535
10021646243,2018-06,1,1030.0
10021646243,2018-07,2,1545.0
10021646243,2018-08,22,1660.1604545454545
10021646243,2018-09,194,1591.7524742268042
10021649534,2018-07,1,0.01
10021649534,2018-09,2,5.01
10021650463,2018-06,1,100.0
10021650463,2018-07,3,45.7075
10021650463,2018-08,859,1186.5270695553022
10021650463,2018-09,8402,1151.8351660809433
10021673823,2018-08,9600,692.6318533139279
10021673823,2018-09,43946,693.2313679425722
10021675048,2018-08,1841,1037.0757135164304
10021675048,2018-09,902,1087.7613405405436
10021685844,2018-06,1,0.01
10021685844,2018-07,1,0.01
10021685844,2018-08,1,0.01
10021685844,2018-09,4,336.2416666666666
10021686969,2018-07,22155,2583.2193452146994
10021686969,2018-08,33919,2674.5945102140327
10021686969,2018-09,37557,2650.126968199357
10021705991,2018-06,1,10.0
10021749501,2018-06,3853,1637.7367858994246
10021749501,2018-07,2663,1318.043087850473
10021749501,2018-08,164,1591.4723170731688
10021749501,2018-09,637,1301.4175391849578
10021751641,2018-07,3,676.0333333333333
10021751641,2018-09,228,1747.592105263158
10021853883,2018-06,4,0.0875
10021868071,2018-06,3355,523.5601708659137
10021868071,2018-07,23632,742.4677027281986
10021868071,2018-08,17208,683.6984482042762
10021868071,2018-09,10470,637.8291709314229
10021887742,2018-06,72,106.99876712328766
10021887742,2018-07,888,110.6935022522522
10021887742,2018-08,1072,109.25799440298506
10021887742,2018-09,1164,113.08790378006869
10021902553,2018-06,123279,2987.418382553254
10021902553,2018-07,93156,2399.4032076052295
10021902553,2018-08,78506,3083.7394524490537
10021902553,2018-09,45472,4074.4161303492774
10021981163,2018-07,17,0.044285714285714296
10021981163,2018-08,256,1002.7482442748093
10021981163,2018-09,1137,1058.1342905405406
10021984776,2018-06,1,750.0
10022009428,2018-06,69549,615.9559879741544
10022009428,2018-07,102555,688.4122472226998
10022009428,2018-08,129893,900.7469926521303
10022009428,2018-09,97729,719.9727973660863
10022031282,2018-06,3902,643.3550828331332
10022031282,2018-07,14107,709.4322379821575
10022031282,2018-08,17909,686.9876238124114
10022031282,2018-09,16734,695.5921858100797
10022031556,2018-07,7216,941.2138385523614
10022031556,2018-08,8940,1012.6308638302093
10022031556,2018-09,8051,985.1783964365256
10022075025,2018-06,3115,1212.5595696052242
10022075025,2018-07,9158,1215.1674721372917
10022075025,2018-08,11446,1169.3036462864827
10022075025,2018-09,10612,1149.497120774588
10022084157,2018-06,2,4.533333333333333
10022084157,2018-07,5,3.07
10022084157,2018-08,44,1226.1170212765958
10022084157,2018-09,1,1300.0
10022090962,2018-07,1,0.01
10022099694,2018-06,3,200.00799999999998
10022099694,2018-07,54,912.778181818182
10022099694,2018-08,108,1050.5926851851852
10022099694,2018-09,112,1214.910892857143
10022103258,2018-06,18890,334.57596890405773
10022103258,2018-07,3568,387.68419893697796
10022103258,2018-08,9,298.77833333333336
10022103258,2018-09,2676,879.7829518290476
10022144438,2018-08,135,319.6296296296296
10022144438,2018-09,261,375.7142857142857
10022145941,2018-06,1,0.14
10022146758,2018-06,1,817.6
10022146758,2018-07,1,893.76
10022146758,2018-08,1,804.7
10022162198,2018-06,909,582.252688172043
10022162198,2018-07,2159,589.7813222376329
10022162198,2018-08,1687,624.1888691533452
10022162198,2018-09,1547,646.9498714652956
10022164301,2018-06,1,0.1
10022166401,2018-08,1,0.01
10022166401,2018-09,36,1207.6947222222223
10022168653,2018-06,50,644.9382
10022168653,2018-07,531,552.9535580524346
10022168653,2018-08,1138,541.3995713035872
10022168653,2018-09,480,573.7533056133058
10022183090,2018-06,93,1337.3916129032248
10022183090,2018-07,1307,1542.1065952563138
10022183090,2018-08,113,1115.8370796460179
10022190876,2018-06,1,0.01
10022190876,2018-07,478,1375.1167154811733
10022190876,2018-08,1276,1400.0440047022068
10022190876,2018-09,1644,1350.2280474452693
10022203189,2018-06,44,651.9318181818181
10022203189,2018-07,724,724.060773480663
10022203189,2018-08,768,775.0065019505852
10022203189,2018-09,233,781.6025641025641
10022206073,2018-06,1,215.0
10022206073,2018-07,1481,929.9801455989411
10022206073,2018-08,2897,907.9019162065606
10022206073,2018-09,2081,895.4369594902139
10022219352,2018-06,2,750.005
10022219352,2018-07,6,1318.7857142857142
10022219352,2018-08,3,1505.25
10022219352,2018-09,135,1526.2931654676258
10022283071,2018-06,10,646.3078571428571
10022283071,2018-07,153,929.1612903225806
10022283071,2018-08,373,870.5194805194806
10022283071,2018-09,472,962.3125
10022294297,2018-06,219,1365.5373873873875
10022294297,2018-07,927,1529.4844731182795
10022294297,2018-08,784,1691.4181273885354
10022296857,2018-06,75,875.3949999999999
10022296857,2018-07,254,692.7953543307086
10022296857,2018-08,213,790.9483568075117
10022296857,2018-09,158,787.3735849056603
10022303377,2018-07,1,3209.33
10022318976,2018-08,72,1635.8219178082193
10022318976,2018-09,271,1560.5191637630662
10022339124,2018-06,1,20.0
10022339124,2018-08,131,879.2481203007519
10022339124,2018-09,2643,942.9820381231672
10022366826,2018-06,3,87.10000000000001
10022366826,2018-07,41,542.3809523809524
10022368048,2018-06,602,1048.2278052805282
10022368048,2018-07,2632,1006.1375501858736
10022368048,2018-08,2280,1111.7609254498714
10022368048,2018-09,58,1400.7758620689656
10022368654,2018-06,1,49000.0
10022371026,2018-07,260,1297.6412213740457
10022381049,2018-06,681,589.5241279069767
10022381049,2018-07,1360,705.3846153846154
10022381049,2018-08,1776,753.5975267003935
10022381049,2018-09,1013,747.4112426035502
10022383543,2018-06,4,0.01
10022383543,2018-09,31,677.0829032258063
10022383972,2018-06,3,912.5
10022383972,2018-07,1,1030.0
10022383972,2018-08,148,976.5562913907285
10022383972,2018-09,1785,988.8455195162177
10022385358,2018-07,2,0.06
10022385358,2018-08,1,400.0
10022385358,2018-09,4,367.68
10022387537,2018-09,1,0.01
10022387580,2018-06,214102,285.50670746036104
10022387580,2018-07,381799,264.52070748875593
10022387580,2018-08,378541,269.8419793784307
10022387580,2018-09,361014,370.8002273174772
10022387696,2018-06,1,100.0
10022387696,2018-07,1115,437.5919337511184
10022387696,2018-08,966,409.4055406797112
10022387696,2018-09,897,421.1508584169445
10022387789,2018-06,1744,1512.6333715596354
10022387789,2018-07,2122,1488.662643732332
10022387789,2018-08,209,1510.2901435406689
10022387789,2018-09,244,1362.810408163265
10022395363,2018-06,2184,231.1991721854304
10022395363,2018-07,390,291.40677966101697
10022395363,2018-08,3,1272.6666666666667
10022395363,2018-09,35,423.22857142857146
10022401667,2018-06,1,1.0
10022401667,2018-07,2,750.5
10022401667,2018-08,5,0.01
10022401667,2018-09,103,1522.3412621359223
10022444505,2018-06,4,17.5025
10022444505,2018-07,169,993.3739644970415
10022444505,2018-08,1652,1043.2131343283581
10022444505,2018-09,4592,1013.3816529640848
10022445464,2018-06,196,807.5511224489796
10022445464,2018-07,768,796.6059817945384
10022445464,2018-08,763,790.8507853403141
10022445464,2018-09,627,852.5796178343949
10022451722,2018-08,1452,1445.7101855670153
10022451722,2018-09,67413,1428.830625447232
10022459736,2018-06,5,638.222
10022459736,2018-07,855,513.897132947977
10022459736,2018-08,3426,587.5452986567591
10022459736,2018-09,13926,751.0107923687509
10022463864,2018-08,8,101.495
10022463864,2018-09,439,1147.0431151241576
10022464695,2018-06,255,493.93613899613894
10022464695,2018-07,2157,634.2332220676864
10022464695,2018-08,3904,663.9721542008193
10022464695,2018-09,1694,629.8319952774497
10022467945,2018-06,53,792.6233962264151
10022467945,2018-07,89,755.4269662921348
10022467945,2018-08,82,778.0121951219512
10022467945,2018-09,44,866.8409090909091
10022468250,2018-07,9,3577.8458333333333
10022468250,2018-08,435,3812.628017817371
10022468250,2018-09,1205,2571.6849149797595
10022468641,2018-06,22864,2173.7435753632562
10022468641,2018-07,50969,3789.0120557767405
10022468641,2018-08,33702,3668.9059881646085
10022468641,2018-09,22173,3881.1779855444647
10022473277,2018-06,240,702.3097916666666
10022473277,2018-07,1334,621.9282908545727
10022473277,2018-08,2437,658.0576485047112
10022473277,2018-09,1511,683.4187888815354
10022473621,2018-06,3,0.34
10022473621,2018-07,105,1164.962380952381
10022473621,2018-08,235,943.3782278481017
10022473621,2018-09,171,1936.0233918128654
10022476574,2018-06,200,660.72295
10022476574,2018-07,1420,660.4734154929578
10022476574,2018-08,1397,659.0551753758052
10022476574,2018-09,461,620.4162906724513
10022480263,2018-07,289,243.4769178082192
10022480263,2018-08,903,558.2743181818164
10022480263,2018-09,4070,821.875647171609
10022486663,2018-06,425,4589.949250585482
10022486663,2018-07,802,4897.906012422358
10022486663,2018-08,10,2559.018
10022486663,2018-09,45,356.93977777777775
10022493649,2018-06,118,176.21848739495798
10022493649,2018-07,286,177.8709677419355
10022493649,2018-08,2,200.0
10022500212,2018-06,17006,502.28578251973113
10022500212,2018-07,22593,1663.9498474926409
10022500212,2018-08,11585,1760.7864490391207
10022500212,2018-09,2509,845.6944598888005
10022501135,2018-06,20296,504.7626604783636
10022501135,2018-07,39597,1671.8291667292092
10022501135,2018-08,33732,3994.108972784927
10022501135,2018-09,13906,4420.22711573877
10022502308,2018-06,6887,4853.412644890881
10022502308,2018-07,230,2069.8355603448276
10022502308,2018-08,124,3562.60016
10022502308,2018-09,201,3895.864577114427
10022502363,2018-06,1284,576.4141135303273
10022502363,2018-07,1249,485.6905444355487
10022502363,2018-08,1727,595.195254629631
10022502363,2018-09,1551,557.1584996780424
10022502408,2018-06,1,100.0
10022502441,2018-06,12182,1388.284873867254
10022502441,2018-07,17421,1838.5470444104144
10022502441,2018-08,15652,3960.5375035984666
10022502441,2018-09,8279,4327.2380465336155
10022502504,2018-06,36548,1140.3992808591402
10022502504,2018-07,66786,2542.6772770085618
10022502504,2018-08,56751,2378.823564164074
10022502504,2018-09,48073,2323.1062982475373
10022502534,2018-06,6288,1437.7419483605388
10022502534,2018-07,13546,1446.6909302665908
10022502534,2018-08,11654,1393.995466144973
10022502534,2018-09,9834,1406.6009250126144
10022502567,2018-06,4103,887.8491217855357
10022502567,2018-07,6856,3777.648573905499
10022502567,2018-08,6199,5851.633458730147
10022502567,2018-09,4203,7963.308354195646
10022502617,2018-06,5872,1288.3044010858707
10022502617,2018-07,6821,1219.9675568845028
10022502617,2018-08,8776,1271.1635276108407
10022502617,2018-09,2210,1198.7211505618002
10022502665,2018-06,1910,2983.4947118301247
10022502665,2018-07,3845,3134.261231641355
10022502665,2018-08,2068,5331.7844492337335
10022502665,2018-09,1396,7654.804094766628
10022502710,2018-06,1,100.0
10022502710,2018-08,1,100.0
10022503989,2018-06,28722,1340.8855536715334
10022503989,2018-07,36892,2222.489331248501
10022503989,2018-08,22355,3891.2985938868405
10022503989,2018-09,4972,3721.5991276889667
10022504516,2018-07,164,1073.6823529411765
10022504516,2018-09,536,1115.3105263157895
10022540442,2018-06,4,63.0625
10022542537,2018-06,6,487.0242857142857
10022542537,2018-07,360,852.9224376731294
10022542537,2018-08,961,915.0516926272109
10022542537,2018-09,1839,944.2562106406119
10022548147,2018-06,4,1.0299999999999998
10022548147,2018-07,4,3590.5
10022548147,2018-08,6,1828.5
10022548147,2018-09,28,3109.1785714285716
10022557260,2018-07,1240,565.2385786802031
10022557260,2018-08,1526,580.8590986879635
10022557260,2018-09,1181,650.8275405007364
10022564340,2018-06,311,1063.6463344051447
10022564340,2018-07,1691,988.2756598240469
10022564340,2018-08,1539,1152.438630490956
10022564340,2018-09,56,1205.892857142857
10022575636,2018-06,3,1133.3333333333333
10022575636,2018-07,1343,915.8635252263907
10022575636,2018-08,2047,1073.6340664423883
10022575636,2018-09,1921,1244.0401276789785
10022578901,2018-06,381,564.5800524934383
10022578901,2018-07,1746,700.0
10022578901,2018-08,1987,737.5854271356784
10022578901,2018-09,1409,777.9553508150248
10022581092,2018-09,1303,15299.880538694995
10022581269,2018-06,1,0.01
10022581269,2018-07,156,2607.2398101265826
10022581269,2018-08,1029,2010.600850860419
10022581269,2018-09,5268,2558.0618044411076
10022581883,2018-07,9,170.79000000000002
10022581883,2018-08,109,746.9036697247707
10022581883,2018-09,209,925.4761904761905
10022590579,2018-06,2,1.04
10022590579,2018-07,168,554.2261904761905
10022590579,2018-08,678,569.8525073746313
10022590579,2018-09,757,761.3474240422721
10022593987,2018-06,5,500.0
10022593987,2018-07,238,552.509225092251
10022593987,2018-08,424,713.9049504950495
10022593987,2018-09,367,934.5485436893204
10022594274,2018-07,1,0.01
10022594529,2018-06,3,525.4725000000001
10022594529,2018-08,5,1060.0
10022594529,2018-09,71,916.3062162162163
10022595312,2018-07,27,533.3337037037037
10022595312,2018-08,20,600.0
10022595312,2018-09,15,466.6666666666667
10022621762,2018-07,10,1132.002
10022621762,2018-08,26,1106.9723076923076
10022621762,2018-09,21,1375.2380952380952
10022646308,2018-07,544,464.94545454545454
10022646308,2018-08,1357,441.6431774503523
10022646308,2018-09,1598,449.80892759934676
10022682413,2018-07,2,4.333333333333333
10022682413,2018-08,6,4.06875
10022682413,2018-09,83,972.0008235294117
10022717572,2018-08,58,390.3448275862069
10022717572,2018-09,205,387.32612149532713
10022837389,2018-06,2,333.34
10022837389,2018-07,5339,1002.264257798494
10022837389,2018-08,6378,1111.6685933232168
10022837389,2018-09,8688,1288.9219968606344
10022837447,2018-06,1,0.01
10022837447,2018-07,8,55.20799999999999
10022837447,2018-08,1,1.0
10022840301,2018-06,1,290.37
10022840301,2018-07,2,443.58
10022847298,2018-07,7,263.93285714285713
10022847298,2018-08,132,1422.7277464788733
10022847298,2018-09,167,1362.2753409090908
10022849218,2018-07,37,1180.4054054054054
10022849218,2018-08,35,865.2857142857143
10022849218,2018-09,99,847.1717171717172
10022849248,2018-06,9,200.006
10022849248,2018-07,1102,883.8655594405595
10022849248,2018-08,1132,980.7101386481817
10022849248,2018-09,1782,1020.7207557502746
10022868763,2018-06,1,500.0
10022868763,2018-07,3,533.3333333333334
10022869008,2018-08,3,0.41333333333333333
10022869008,2018-09,8,362.37625
10022869094,2018-06,55,1129.2
10022869094,2018-07,27419,1346.968351428571
10022869094,2018-08,32411,1471.4037702051958
10022869094,2018-09,32332,1539.6689743431984
10022869339,2018-07,3757,963.9677668768978
10022869339,2018-08,3336,972.1733604473818
10022869339,2018-09,2651,976.6632157877709
10022869645,2018-07,96,650.9271875000001
10022869645,2018-08,90,635.3076923076923
10022869645,2018-09,42,606.0714285714286
10022873761,2018-08,2,0.01
10022873761,2018-09,5,0.01
10022875564,2018-07,2,1000.0
10022875564,2018-08,4,804.0
10022875564,2018-09,123,946.3095238095239
10022876477,2018-06,2690,1266.4245190380761
10022876477,2018-07,4958,1254.158657899174
10022876477,2018-08,5877,1246.2414145842467
10022876477,2018-09,3190,1337.0833333333333
10022877780,2018-06,1,0.01
10022877780,2018-07,11117,1031.6024631427545
10022877780,2018-08,38271,1539.913868027707
10022877780,2018-09,49411,2035.557849648241
10022885424,2018-06,43,1725.5681818181818
10022885424,2018-07,7014,1731.6011678435632
10022885424,2018-08,6599,1825.8214709371293
10022885424,2018-09,6,2416.6666666666665
10022885866,2018-06,85,1355.2826086956522
10022885866,2018-07,5284,1576.165960691291
10022885866,2018-08,7974,1699.2784441398219
10022885866,2018-09,8926,1765.2135196452512
10022888042,2018-06,4,176.006
10022888042,2018-07,66,730.060606060606
10022888042,2018-08,153,587.1141975308642
10022888042,2018-09,78,557.2222222222222
10022888571,2018-06,1,402.5
10022888571,2018-08,1,1.0
10022888571,2018-09,51,1817.7843137254902
10022894703,2018-07,6,0.3333333333333333
10022894703,2018-08,76,108.35657894736842
10022894703,2018-09,61,114.42622950819673
10022907653,2018-07,1101,586.2693006357856
10022907653,2018-08,4235,777.6579443658652
10022907653,2018-09,2811,775.1311126860383
10022934754,2018-07,1967,901.8339095068633
10022934754,2018-08,2272,894.0616197183099
10022934754,2018-09,1918,953.1989583333333
10022935369,2018-07,66,538.3637878787878
10022935369,2018-08,143,512.2517482517483
10022935369,2018-09,91,551.7582417582418
10022937074,2018-07,30,1247.15
10022937074,2018-08,10,1250.15
10022937074,2018-09,2,1283.0
10022941802,2018-06,228,1568.992172131148
10022941802,2018-07,1001,1003.0743273753528
10022941802,2018-08,1712,1357.7643774427695
10022941802,2018-09,1929,1421.713182037663
10022942574,2018-07,2,500.5
10022942574,2018-08,325,702.030303030303
10022942574,2018-09,1446,693.4046822742475
10022946518,2018-07,1855,623.51620441705
10022946518,2018-08,1915,640.0209562710215
10022946518,2018-09,1504,648.5334681372541
10022962401,2018-07,1,1000.0
10022962401,2018-08,192,905.5897435897435
10022962401,2018-09,564,977.5954861111111
10022962812,2018-07,168,518.5782456140346
10022962812,2018-08,623,537.6396728971963
10022962812,2018-09,209,535.828820754717
10022962907,2018-07,2,42200.004
10022990154,2018-07,3,0.03333333333333333
10022990154,2018-08,7,0.054285714285714284
10022990154,2018-09,195,929.5049999999997
10022992771,2018-07,151,863.8399999999993
10022992771,2018-08,2400,974.2567752577247
10022992771,2018-09,1316,979.2309304084752
10022993421,2018-07,91,941.4286813186815
10022993421,2018-08,125,988.96
10022993421,2018-09,110,1521.6363636363637
10022995273,2018-07,90,1463.0844210526316
10022995273,2018-08,1,2200.0
10023025569,2018-09,2527,1338.667187851519
10023025608,2018-06,1,0.01
10023025608,2018-07,2,0.01
10023025608,2018-08,1,0.01
10023025608,2018-09,222,1248.709916317991
10023025664,2018-06,1,0.01
10023025664,2018-07,17661,1115.6153946618329
10023025664,2018-08,17768,1101.9142581692752
10023025664,2018-09,15668,1074.2819603049854
10023046296,2018-06,1580,1768.6251643489252
10023046296,2018-07,16515,1817.2008070978823
10023046296,2018-08,26910,1840.936745738886
10023046296,2018-09,38488,1868.2571055776405
10023046767,2018-07,1260,1549.5011465451785
10023046767,2018-08,2273,1689.2109894407508
10023046767,2018-09,2190,1806.9383449405982
10023047376,2018-07,1,500.0
10023047376,2018-08,38,606.9090909090909
10023047376,2018-09,1,612.0
10023047437,2018-07,2,1200.0066666666667
10023047437,2018-08,262,1207.701754385965
10023047437,2018-09,555,1116.7097315436242
10023048287,2018-07,118,997.3983050847457
10023048287,2018-08,112,1130.875
10023048287,2018-09,85,1239.5058823529412
10023049365,2018-08,3004,1116.6856612529175
10023049365,2018-09,7308,1214.6077009197613
10023050218,2018-06,64,430.07185714285714
10023050218,2018-07,1310,463.64169444444445
10023050218,2018-08,2643,464.90576764907473
10023050218,2018-09,2306,272.4158881064163
10023052150,2018-07,6,113.40777777777777
10023052150,2018-08,8246,1174.3431372778298
10023052150,2018-09,9823,1033.256228719823
10023056402,2018-07,50452,572.357241243105
10023056402,2018-08,129637,805.6043053718101
10023056402,2018-09,169026,767.9418186374411
10023057184,2018-07,43,856.1227906976744
10023057184,2018-08,141,701.4893617021277
10023057184,2018-09,295,857.2203389830509
10023057239,2018-07,1,0.01
10023057239,2018-08,50,1454.5403846153847
10023057239,2018-09,197,1060.9198113207547
10023059012,2018-07,2,1.0
10023059012,2018-08,6842,1505.8854302325294
10023059012,2018-09,1244,2061.656245980705
10023061119,2018-07,2510,1003.5907722929935
10023061119,2018-08,2205,1005.5006796556412
10023062093,2018-07,16332,998.6392114203969
10023062093,2018-08,36496,1160.9014548200973
10023062093,2018-09,24263,1968.2984108296666
10023062296,2018-07,33227,1122.574132228969
10023062296,2018-08,25794,1193.6150975337616
10023064460,2018-07,10827,1636.9407400865496
10023064460,2018-08,23001,1670.6087910268616
10023064460,2018-09,25800,1834.4109469710718
10023066912,2018-08,2120,714.5084307257302
10023066912,2018-09,14605,711.9515360972622
10023067765,2018-07,3,118.33666666666666
10023067765,2018-08,49,1021.7726000000001
10023067765,2018-09,41,1106.6154347826086
10023068417,2018-07,234,1002.265
10023068417,2018-08,2801,1011.0206951871658
10023068417,2018-09,2654,1130.8262697220132
10023072942,2018-07,986,1685.0048602344455
10023072942,2018-08,1039,1820.595279931094
10023072942,2018-09,905,2203.4816650148664
10023076332,2018-09,419,1433.20841986456
10023080132,2018-07,7,1.26375
10023080132,2018-08,6,33.333333333333336
10023080278,2018-07,85,804.3811627906977
10023080278,2018-08,253,873.1968503937007
10023080278,2018-09,218,908.9588584474886
10023081314,2018-07,2,0.02
10023081314,2018-08,2,0.39
10023081684,2018-07,45,1035.391304347826
10023081684,2018-08,112,1516.0
10023081684,2018-09,14,1128.2857142857142
10023083078,2018-07,8,102.71428571428571
10023083078,2018-08,47,538.9183673469388
10023083078,2018-09,63,580.968253968254
10023094930,2018-08,1,0.01
10023094930,2018-09,4,1.0
10023098243,2018-07,2,0.01
10023098636,2018-08,2,170.15
10023098636,2018-09,210,1644.283870967742
10023115681,2018-09,3026,1256.0172551505611
10023124606,2018-07,3,50.55500000000001
10023124606,2018-08,147,745.3825503355705
10023124606,2018-09,176,865.4943820224719
10023126434,2018-08,1122,198.37756804214226
10023126434,2018-09,2,0.01
10023127355,2018-07,4,0.3133333333333333
10023127355,2018-08,110,453.97469565217386
10023127355,2018-09,43,799.9227906976743
10023127855,2018-09,1,600.0
10023130532,2018-08,1,800.0
10023130532,2018-09,1,1004.6
10023139424,2018-08,4,1192.5
10023139424,2018-09,4,42.2575
10023157036,2018-08,1,800.0
10023157036,2018-09,2,550.3299999999999
10023161904,2018-07,1,5.97
10023161904,2018-08,33,962.3397368421054
10023161904,2018-09,43,1110.1058139534885
10023162577,2018-09,62,771.1522222222221
10023162693,2018-08,2,360.0
10023162693,2018-09,78,1126.8321518987343
10023162749,2018-08,2,300.51
10023162749,2018-09,81,1567.5510843373472
10023162914,2018-09,14,939.8157142857144
10023163899,2018-08,1,100.0
10023163899,2018-09,55,1490.006
10023198299,2018-09,280,1510.405884353741
10023199687,2018-07,2,0.505
10023199687,2018-08,6,6786.015714285714
10023199687,2018-09,2,1450.0
10023221434,2018-07,2,550.12
10023221434,2018-08,1,100.0
10023221434,2018-09,2,10000.0
10023226866,2018-07,362,525.504114441417
10023226866,2018-08,2156,599.8344370860927
10023226866,2018-09,4022,1003.5014563106796
10023234883,2018-07,19,1045.725
10023234883,2018-08,68,435.6901470588235
10023234883,2018-09,2,1610.0
10023235693,2018-08,6536,740.7153979238755
10023235693,2018-09,22538,963.3471035137702
10023236217,2018-07,95,422.3020833333333
10023236217,2018-08,198,557.070707070707
10023236217,2018-09,151,702.9470198675497
10023237184,2018-07,3,349.74666666666667
10023237184,2018-08,10,610.9970000000001
